gene,CK_mean,HS_mean,loop_ckmean,loop_hsmean,K4_ckmean,K4_hsmean,K27_ckmean,K27_hsmean,atac_ckmean,atac_hsmean,com_ckmean,com_hsmean
Zm00001d029637,0,0,-0.443909274,-0.872602073,-1.365895418,-1.324027625,-0.251476662,-0.211065539,-0.208581436,-0.116467758,-0.984972961,-1.728817451
Zm00001d029636,0.917488533,0.758742074,-0.443909274,-0.872602073,1.777433658,0.299274041,0.761772941,0.26380511,-0.034490283,0.052459982,-0.984972961,-1.728817451
Zm00001d029635,0.267131048,0.078072367,-0.443909274,-0.872602073,2.833760731,0.95226558,0.484186162,-0.188018311,-0.080366501,-0.061771758,-0.984972961,-1.728817451
Zm00001d042879,3.717850368,4.399997387,1.438140343,0.74299058,-0.356073778,-0.357959342,-0.258862915,-0.273785181,-0.087396186,-0.115491501,1.211535317,0.964937713
Zm00001d042876,0.374851046,0.351181281,-0.533312362,-0.386535515,-1.247848837,-1.319917878,-0.172357539,-0.340193237,-0.050215495,-0.011020332,1.211535317,0.964937713
Zm00001d038793,0.270831104,0.623226042,-0.340751865,0.085643426,2.283185007,2.119480359,-0.283520131,-0.208251035,0.112865291,0.021789746,-0.506591681,-0.023886085
Zm00001d042874,5.826143756,5.91824362,2.410112374,2.307661975,0.557006084,0.935966438,-0.130900838,-0.330456014,0.008375847,-0.000670932,0.913467764,1.001356912
Zm00001d042875,0.852382173,2.645877009,-0.533312362,-0.386535515,-0.395870349,-0.248679912,-0.204823152,-0.144713559,0.017780539,-0.015882855,1.211535317,0.964937713
Zm00001d042872,0.811768033,1.349741567,2.410112374,2.307661975,-0.672551567,-0.40998795,-0.268339484,-0.39724691,-0.054711474,-0.059948901,0.913467764,1.001356912
Zm00001d038797,1.470377902,1.187666835,-0.496634172,-0.59947896,-0.428578734,-0.552808576,-0.23559935,-0.321223218,-0.121584341,-0.089224719,0.36461994,-0.089803966
Zm00001d038795,4.951775346,4.83968286,-0.340751865,0.085643426,0.228205052,-0.00973201,-0.066878003,-0.090813684,-0.007039663,0.009417809,-0.506591681,-0.023886085
Zm00001d003329,2.78917613,4.12511812,-0.001478609,0.150452301,-0.543132906,-0.578204936,-0.247615905,-0.158518347,-0.133368158,-0.099114106,-0.243617177,-0.037239922
Zm00001d003328,3.096481873,3.661634652,-0.001478609,0.150452301,1.627901688,1.274099526,-0.277534648,-0.066493167,-0.031988045,-0.042428939,-0.243617177,-0.037239922
Zm00001d019457,4.551161483,6.158274375,-0.588329646,-0.803163993,-0.564133671,-0.438514412,-0.14135387,0.363870696,-0.04472783,-0.003372957,-1.34623502,-1.700181403
Zm00001d037146,0.304492351,0.122783139,-0.423277792,-0.664287834,-1.244956397,-1.28754287,-0.018027013,-0.086596825,-0.091922064,-0.040354477,1.934056581,1.669528249
Zm00001d051322,0.007076349,0,-0.707533763,-0.969815384,-0.716071084,-0.792862494,-0.232685738,-0.151223782,-0.200202342,-0.133504089,-0.597467004,-0.56457513
Zm00001d037142,4.806445171,5.830032844,-0.258225938,-0.380980469,-0.910136014,-0.920075405,-0.235664324,-0.20598921,-0.145308021,-0.139830764,1.423423905,0.924457627
Zm00001d037143,0,0,-0.602083968,-0.400423131,-1.322073276,-1.326566989,-0.149525248,-0.27079281,-0.133009562,-0.087637367,-0.476993891,-0.64320744
Zm00001d037140,0.835587271,0.529864581,1.392292605,0.863349918,3.236135152,3.323135668,0.39759549,0.818596936,-0.059095797,-0.020570064,1.423423905,0.924457627
Zm00001d037141,0.955856595,0.569198116,0.594541976,0.391170977,0.579449831,0.437112087,-0.247966323,-0.313431046,0.027479506,-0.018182032,1.423423905,0.924457627
Zm00001d027367,4.259117662,4.841415769,0.007690939,0.28932846,3.373828591,2.910356702,-0.183730103,-0.051792239,0.194109216,0.137083787,0.273835503,0.357493786
Zm00001d027366,5.804162211,5.691651081,0.007690939,0.28932846,3.71183544,3.229836006,-0.194883172,-0.045396774,0.208743724,0.130459014,0.273835503,0.357493786
Zm00001d027365,1.035922505,0.913864053,0.007690939,0.28932846,1.793333996,1.879640232,-0.15704306,-0.384730466,0.250130661,0.074294029,0.314623143,0.460444026
Zm00001d027363,4.483689072,3.639496942,-1.077983481,-0.597627277,0.260755725,0.161154306,-0.064100599,-0.317075389,0.052470456,0.022198505,0.334073185,0.509536998
Zm00001d027362,3.905632658,4.543341955,-1.077983481,-0.597627277,0.465974018,0.630255894,-0.189033184,-0.212011063,0.171289354,0.060413908,0.334073185,0.509536998
Zm00001d048998,11.54293983,6.372093438,-0.010648156,0.002317731,0.690061722,0.833966558,-0.158604239,-0.05393903,0.167308347,-0.07136648,0.642416595,-0.192875037
Zm00001d027368,1.179282579,0.682439958,0.007690939,0.28932846,1.746249088,0.888964343,-0.182290782,-0.247729924,0.075146259,0.031610149,0.273835503,0.357493786
Zm00001d038864,3.187923798,3.351702243,-0.010648156,0.21063197,0.024546974,-0.038556966,-0.240666473,-0.297942033,-0.005018876,-0.059446093,1.097544421,1.327639596
Zm00001d038866,3.890989101,4.183187702,-0.808398786,-0.247659356,-0.175147128,-0.201004119,-0.167789517,-0.071316819,0.217496732,0.072923131,1.097544421,1.327639596
Zm00001d004676,6.041548141,6.357812247,-0.762551048,-1.136466776,-0.749643729,-0.715998972,-0.162238457,-0.032663812,-0.101045753,-0.012125958,-2.61530431,-2.688348738
Zm00001d008354,3.349059918,3.767431421,-2.01877905,-1.247567703,-0.871613594,-0.901937463,-0.2177338,-0.309050471,-0.049303465,-0.036452414,0.794942582,1.257921545
Zm00001d008357,5.943118012,6.067912846,0.136064603,0.215261175,-0.058628462,0.137393028,-0.223255691,-0.152883372,0.182625229,0.061501828,0.794942582,1.257921545
Zm00001d008356,2.049455705,3.237886423,0.113140734,0.307845281,-0.263664712,-0.546096772,-0.214173155,-0.440191573,-0.105869356,-0.149051615,0.794942582,1.257921545
Zm00001d022628,2.417052078,2.332372244,0.658728808,0.094901837,0.996871603,0.693224124,-0.234056358,-0.195742105,-0.092650142,-0.087635374,0.034221182,0.693074611
Zm00001d022627,1.329127807,0.040797533,0.658728808,0.094901837,2.371076295,1.514489163,-0.244729284,-0.19192178,-0.075837228,-0.128560093,0.034221182,0.693074611
Zm00001d022626,1.111973432,0.435321711,0.145234151,-0.377277105,0.931248108,0.588885279,-0.181202221,-0.125864372,-0.015814408,-0.031908806,-0.317921213,-0.528278231
Zm00001d022621,2.905450516,3.868102182,-1.037637472,-1.006849027,-0.142934603,-0.365127053,-0.206468355,-0.18528698,-0.080862938,-0.04116133,0.331160404,0.586676875
Zm00001d022622,6.084914858,4.958685161,-1.055976567,-0.942040153,-0.178521271,-0.384440148,-0.196072827,-0.091371488,-0.052844053,-0.085886112,-0.22790446,-0.665490695
Zm00001d048991,0.447657831,0.878027919,2.492638301,1.057776541,-0.574607017,-0.556070595,0.053683183,-0.271272683,-0.00608091,-0.043148646,0.735276988,0.120726253
Zm00001d048990,0.043100418,0,2.492638301,1.057776541,-0.839605776,-0.787431631,2.072435815,1.098122819,-0.171348025,-0.192605847,0.691927476,0.272984696
Zm00001d053810,0,0,0.236929625,-0.594849754,-1.340504287,-1.347558705,-0.151756462,-0.402144425,-0.116683225,-0.073887055,1.207721033,1.199944498
Zm00001d051829,2.401207662,2.274317529,-0.73962718,-0.414310747,2.616263566,2.34785793,-0.261641989,0.067013643,-0.03229279,0.007365004,-2.063300857,-2.053319799
Zm00001d053936,4.250315954,4.103245363,1.914956811,1.502180251,-0.835153629,-0.945655838,-0.165794121,0.04446439,0.119437451,0.186802049,0.961476075,1.253302619
Zm00001d036237,1.280513542,1.534196434,-0.368260507,-0.182850482,0.239562801,0.269445032,-0.001617836,0.20735339,-0.091322156,-0.029835089,-1.558441022,-2.116371347
Zm00001d036236,0.101629908,0,-0.203208653,-0.122670813,-1.298155863,-1.293743373,-0.245437815,0.157573849,0.003544104,0.070248756,-1.558441022,-2.116371347
Zm00001d036235,0,0,-0.203208653,-0.122670813,-1.185575996,-1.194292658,0.248458484,0.777549645,0.049999626,0.10226877,-1.558441022,-2.116371347
Zm00001d036234,0.023120008,2.449144639,-0.203208653,-0.122670813,0.455977852,0.45216698,-0.115446485,-0.159034982,0.042882728,0.009808441,-1.558441022,-2.116371347
Zm00001d036233,4.712199232,4.286275562,-0.106928405,-0.469861211,-0.595020308,-0.665318067,-0.134123565,0.010900699,-0.088766496,0.032145591,-1.110647322,-1.642386927
Zm00001d036230,4.102960691,3.590131383,-0.945941997,-0.969815384,0.04484726,-0.068124709,-0.1461466,0.392150182,-0.009443346,0.012201864,-1.355120659,-1.354549171
Zm00001d036238,0,0,-0.533312362,-0.219884124,2.155862792,2.086461208,0.809928389,0.518080068,0.010481783,0.019490439,-1.558441022,-2.116371347
Zm00001d025681,4.0311169,4.795080566,0.814611115,1.113327005,0,0,0,0,0.022196481,-0.051179271,1.153789417,1.051622713
Zm00001d007805,0,0.012284516,1.309766678,1.113327005,-1.290611667,-1.311183888,-0.244370282,-0.414295707,-0.178015144,-0.110574073,0.81136156,0.788765986
Zm00001d007806,4.227929511,3.995167332,-0.28573458,0.048609784,-0.319456269,-0.420991832,-0.249989878,-0.173273892,-0.080706592,-0.069839753,1.020429326,0.940025966
Zm00001d007800,2.488491272,3.083732418,-1.386080276,-1.303118167,-0.575097878,-0.649910793,-0.182026456,-0.449901902,0.010399323,0.001739651,1.247158518,1.055784512
Zm00001d007801,1.618757838,2.484331681,-1.386080276,-1.303118167,-0.250216068,-0.166225812,-0.190770341,-0.36573626,-0.005324769,-0.00859419,1.247158518,1.055784512
Zm00001d007802,2.410878804,3.589087515,1.309766678,1.113327005,-0.571118237,-0.588598837,-0.241778391,-0.311393865,-0.132163736,-0.112697094,1.247158518,1.055784512
Zm00001d025684,0,0.051569784,-0.189454332,0.057868194,0,0,0,0,-0.009894835,0.012488024,1.153789417,1.051622713
Zm00001d053251,3.499574305,5.258569752,0.594541976,0.81242866,-0.655543531,-0.781845431,-0.192234512,-0.147949354,-0.119048897,-0.116774633,-0.003437606,0.167171758
Zm00001d053938,0.885699041,1.046546238,1.914956811,1.502180251,-0.729856926,-0.867772455,-0.156912091,0.144165591,0.193353349,0.252229001,0.961476075,1.253302619
Zm00001d023284,0,0.086331325,-1.000959282,-0.803163993,0,0,0,0,-0.173480352,-0.142259642,0.861969857,1.861803543
Zm00001d023285,0.035989346,0.058541398,-1.000959282,-0.803163993,0,0,0,0,-0.049697363,-0.084467542,0.861969857,1.861803543
Zm00001d023286,0.240639573,0.427202805,-1.000959282,-0.803163993,0,0,0,0,-0.164709712,-0.172193461,0.861969857,1.861803543
Zm00001d023280,0.104401076,0.129208709,0.677067903,0.696698527,0,0,0,0,-0.056124325,-0.054603705,1.354225081,1.582552051
Zm00001d023281,2.060662848,2.92828567,0.677067903,0.696698527,0,0,0,0,-0.102147398,-0.111418267,1.354225081,1.582552051
Zm00001d023282,2.690995845,3.627318115,-0.038156799,-0.636512602,0,0,0,0,0.033660876,0.01708945,1.354225081,1.582552051
Zm00001d023283,0.984072573,0.028066007,-1.000959282,-0.803163993,0,0,0,0,0.026767735,0.044522318,1.354225081,1.582552051
Zm00001d023288,0,0.088689346,-1.000959282,-0.803163993,0,0,0,0,-0.06842738,-0.064336952,0.861969857,1.861803543
Zm00001d023289,0.363489958,0.909619516,-1.000959282,-0.803163993,0,0,0,0,0.01919635,-0.042361788,0.861969857,1.861803543
Zm00001d025689,3.908325107,5.000584353,-1.358571633,-0.803163993,0,0,0,0,0.022925491,0.036968503,0.292621149,0.946555849
Zm00001d018670,0,0.105830027,0.264438268,0.409687798,1.174741868,1.49054761,0.216506024,0.196546362,0.190241578,0.132886311,1.308684649,0.510667391
Zm00001d053158,1.144863448,1.828023561,0.745839509,-0.150446045,0.175186957,-0.056228674,-0.236794836,-0.046239888,-0.19311006,-0.18466401,-0.431761426,-0.590290067
Zm00001d024105,3.786466897,2.348288328,-0.533312362,-1.205904855,0,0,0,0,0.027188806,-0.12551984,-4.576198351,-4.414268241
Zm00001d011803,2.731197582,3.523279871,1.282258036,1.030001309,-0.385518283,-0.377789449,-0.208052387,-0.128406466,-0.153204396,-0.089847349,1.054849205,1.168109314
Zm00001d005185,3.353197038,4.452703114,-1.083485209,-0.886489689,0.748205885,0.062584162,-0.251156797,-0.031154687,-0.06971806,-0.040944902,-1.331465415,-1.685413266
Zm00001d005184,0,0,-1.083485209,-0.886489689,-0.591506132,-0.86212306,-0.076904207,-0.143233529,-0.120940919,-0.077874556,-1.331465415,-1.685413266
Zm00001d005188,4.450672669,5.438483989,-1.221028421,-0.900377305,-0.602376809,-0.648101826,-0.227975253,-0.279874312,-0.103821186,-0.120092235,-0.83371467,-0.339515767
Zm00001d025859,3.166286536,2.555359066,-1.523623488,-1.275342935,0,0,0,0,-0.005638094,0.007551697,0.838566071,-0.024888948
Zm00001d025853,2.793542603,3.388264403,-0.533312362,-0.525411675,0,0,0,0,-0.126357856,-0.109691132,0.88438137,1.157502276
Zm00001d025857,4.802707273,5.132287342,-1.028467925,-0.900377305,0,0,0,0,-0.059045654,-0.085478217,0.88438137,1.157502276
Zm00001d031278,3.10385473,3.740784399,0.401981479,0.363395745,0.762633223,0.552555479,-0.118389039,0.127640709,0.516295611,0.274446541,-0.73907912,-0.322162175
Zm00001d035958,0,0,-1.193519779,-1.108691544,-1.274579255,-1.33005428,1.5228465,0.538795303,-0.218001724,-0.217942269,-2.874740734,-2.887012159
Zm00001d035957,1.749200282,2.527836366,0.003106165,-0.178221276,1.170303388,0.99620411,-0.044792003,-0.073239847,0.194097047,0.155577406,-1.178575313,-1.341882487
Zm00001d031277,0,0.043259569,0.401981479,0.363395745,-0.210147548,-0.152505221,-0.205272672,-0.070742734,0.029518954,0.016294882,-0.73907912,-0.322162175
Zm00001d031275,5.036952556,4.029215391,-1.358571633,-1.05314108,-0.296903142,-0.648571201,-0.238391515,-0.227468807,-0.114283199,-0.099858626,-0.73907912,-0.322162175
Zm00001d031272,0.061693723,0.239725529,-0.551651457,-0.229142535,-0.696071545,-0.785849021,-0.180002584,-0.192174279,-0.030917489,-0.036911079,-0.411644571,-0.813664149
Zm00001d031271,2.376733331,2.718208315,-0.551651457,-0.229142535,-0.318540138,-0.518160947,-0.211850082,-0.09228007,-0.085009628,-0.073971269,-0.411644571,-0.813664149
Zm00001d004007,0.463077638,0.455507753,-0.560821004,-0.983703,1.395194073,1.102041451,-0.140171134,0.034105603,0.036163916,0.050757463,-2.188481588,-1.833716556
Zm00001d005230,0.170649373,0.071573226,-0.698364216,-0.497636443,-0.369294385,-0.658563414,-0.045638257,0.70375437,-0.185339011,-0.145209757,-1.595075871,-1.462853033
Zm00001d014775,4.797944634,5.293871946,-0.643346931,-0.297654773,-0.074426378,-0.005573787,-0.192123502,-0.102062357,-0.029953213,0.010381736,-0.146551274,-0.007435446
Zm00001d025278,4.417930829,6.21897436,0.341462466,0.813354501,0,0,0,0,0.065612588,0.043946342,0.649704763,1.017376741
Zm00001d025275,0.244853781,0.581504548,-0.010648156,-0.108783197,0,0,0,0,-0.073544835,-0.026303754,1.120498347,1.417775779
Zm00001d025274,3.234668644,2.558537206,-0.010648156,-0.108783197,0,0,0,0,0.016798949,-0.010400819,1.120498347,1.417775779
Zm00001d025271,3.86060097,4.537222377,0.346964195,-0.275434588,0,0,0,0,-0.074545418,-0.040041209,-0.460383489,0.064502314
Zm00001d006768,1.426826156,0.754177165,0.75959383,0.668923295,1.151003777,1.39530754,-0.196428134,-0.31457197,0.120912925,0.128736127,0.601122215,0.342459849
Zm00001d006762,2.626593873,4.023971199,-0.313243223,0.168969122,-0.568531482,-0.572269433,-0.196341479,-0.255647696,-0.120349351,-0.103449135,0.435843776,0.563623663
Zm00001d006763,3.722947061,3.801639267,-0.216962974,-0.039345117,-0.551334725,-0.464708378,-0.252119841,-0.315937577,-0.097656745,-0.084542428,0.369223219,0.297095504
Zm00001d006760,8.769353938,8.138459491,0.567033334,1.085551773,0.165296468,0.529845931,-0.179139002,-0.23366657,0.111491628,0.102314143,0.435843776,0.563623663
Zm00001d006766,2.003481827,0,0.75959383,0.668923295,-1.195489337,-1.314018114,-0.21646485,-0.106506443,-0.052680148,0.010931023,0.601122215,0.342459849
Zm00001d053939,4.294188525,4.178221922,1.914956811,1.502180251,2.607304365,1.251264029,-0.169947708,-0.257451108,0.221725298,0.098360838,0.961476075,1.253302619
Zm00001d020735,0.114301719,0.02705447,-0.657101252,-0.67817545,-1.176671363,-1.176185514,-0.204035393,-0.298572289,-0.128019404,-0.124925402,0.108637741,0.247686775
Zm00001d020731,1.29474699,0.999855242,-0.560821004,-0.782332569,0.585569933,0.627552342,-0.017637176,-0.347767573,-0.053708999,-0.043863445,0.160568424,0.499519997
Zm00001d018941,3.688027202,1.210218857,0.401981479,0.752248991,0.167297653,0.243290669,-0.157173424,-0.280814248,-0.013773777,-0.094912839,-0.079135446,0.586551757
Zm00001d036989,3.455358874,3.132643355,2.60267287,1.599393563,-0.262313772,-0.391053252,-0.264408756,-0.372108265,-0.053404819,-0.04872428,1.906337086,1.933075546
Zm00001d053060,1.364736022,1.477165257,1.511496722,0.418946209,0.836374977,0.78594817,-0.178911918,-0.258154644,0.034367981,-0.069401258,-0.613050964,-0.619075931
Zm00001d053067,6.524928879,6.373650392,1.529835817,0.752248991,-0.383532485,-0.432212605,-0.215012869,-0.079089574,-0.042922533,-0.074357826,-0.59228666,-0.794859128
Zm00001d053066,6.173370981,5.684087295,0.897137042,0.104160247,-0.303740075,-0.331924452,-0.194026613,0.03239694,-0.137242046,-0.14488182,-0.79270644,-0.637818511
Zm00001d026199,1.434503511,2.615080461,-0.780890143,-0.178221276,0,0,0,0,-0.026554448,-0.074884589,0.713393902,0.573942983
Zm00001d026197,0,0.417929727,-0.386599602,0.002317731,0,0,0,0,0.009242585,0.055713925,0.555593541,-0.035446968
Zm00001d026195,1.635617737,2.878070177,-0.423277792,-0.090266376,0,0,0,0,-0.074468791,-0.05468771,0.728762329,0.411004049
Zm00001d026194,5.801233057,5.943886993,-0.208710382,0.318955374,0,0,0,0,0.039270184,-0.03460698,1.064457399,1.276468354
Zm00001d026193,2.188155918,2.578449844,0.113140734,0.932787998,0,0,0,0,0.018953209,0.0368058,1.064457399,1.276468354
Zm00001d026192,1.444199873,2.984464852,0.113140734,0.932787998,0,0,0,0,0.051489728,0.037068668,1.064457399,1.276468354
Zm00001d026191,3.869702424,4.774306204,0.282777362,0.622631242,0,0,0,0,0.409964425,0.233552929,1.064457399,1.276468354
Zm00001d026190,3.733245068,3.977278122,0.319455552,0.641148063,0,0,0,0,-0.013296632,0.016806235,1.119296833,1.34113263
Zm00001d011266,3.445346648,3.725867609,-1.110993852,-0.997590616,-0.540371034,-0.639473745,-0.232709232,-0.110927505,-0.166340667,-0.134732808,0.063595635,-0.754824943
Zm00001d011263,2.117679197,3.375470901,-1.110993852,-0.997590616,-0.346628823,-0.422171517,-0.211856556,-0.313413489,-0.179370387,-0.116274898,-0.112797714,-0.791994604
Zm00001d027826,4.335064963,4.912379805,0.030614807,0.418946209,0.737644429,0.154323869,-0.225395182,-0.385417983,0.118939171,0.033434578,0.210140089,0.094869423
Zm00001d027827,1.786544089,2.430056583,-0.478295077,0.113418658,1.359057631,0.65988686,-0.217947994,-0.36908927,0.180241322,0.108169544,0.210140089,0.094869423
Zm00001d003176,3.022285836,2.60815523,0.05812345,0.002317731,0.251660969,0.435623543,-0.114342188,-0.149486458,0.006340688,0.000936812,-0.348808085,-0.806175188
Zm00001d011965,6.200756301,6.644296621,-0.918433355,-0.275434588,0.648312768,0.92635456,-0.198157267,-0.182615026,0.07925536,0.106678945,-0.016236955,0.960540278
Zm00001d004516,0,0,-0.175700011,-0.442085979,-1.291579326,-1.265227852,-0.256156141,-0.335390377,-0.191398599,-0.105682306,-1.92041179,-1.734614392
Zm00001d032213,0.151174316,0.363134811,-1.193519779,-1.469769558,0.621926014,0.57984214,3.172884622,2.672485315,-0.054410427,-0.049709631,-0.981986909,-0.174610537
Zm00001d045544,6.505595603,8.024549177,-0.39576915,0.002317731,0.047862987,0.855983193,-0.216986604,-0.275059848,-0.122278495,-0.069127811,-0.645326892,-0.559333191
Zm00001d052087,4.96525189,5.300872413,-1.092654757,-0.793905583,-0.450824019,-0.413472973,-0.19637762,-0.335911887,-0.113465797,-0.110041523,0.028561936,0.207339938
